Paket_id,Vikt,Förtjänst,Deadline
1080941181,6.7,6,0
1080941182,6.0,3,2
1080941183,7.0,7,3
1080941184,5.2,8,3
1080941185,7.3,6,2
1080941186,3.1,7,0
1080941187,6.0,4,2
1080941188,2.5,7,1
1080941189,5.0,2,-1
1080941190,10.4,3,0
1080941191,6.5,4,1
1080941192,9.6,5,-1
1080941193,8.5,4,-1
1080941194,7.7,4,0
1080941195,9.1,8,3
1080941196,4.2,5,1
1080941197,7.6,5,2
1080941198,10.6,6,-2
1080941199,2.5,1,2
1080941200,3.7,4,0
1080941201,6.1,5,1
1080941202,8.4,7,4
1080941203,8.1,2,3
1080941204,4.7,7,0
1080941205,5.2,4,1
1080941206,9.2,6,0
1080941207,6.0,4,1
1080941208,10.1,4,-1
1080941209,4.0,5,3
1080941210,6.2,8,0
1080941211,5.0,2,1
1080941212,4.8,5,2
1080941213,9.8,4,2
1080941214,6.6,6,2
1080941215,8.1,2,2
1080941216,9.1,1,1
1080941217,2.5,5,-2
1080941218,3.0,3,1
1080941219,3.0,6,0
1080941220,7.3,9,2
1080941221,5.5,5,0
1080941222,4.5,2,5
1080941223,10.0,4,0
1080941224,4.3,3,2
1080941225,5.3,3,1
1080941226,3.8,4,1
1080941227,2.0,10,0
1080941228,7.8,7,1
1080941229,3.8,5,-1
1080941230,6.0,3,3
1080941231,4.9,7,4
1080941232,6.7,5,2
1080941233,4.8,8,1
1080941234,4.5,7,1
1080941235,8.4,9,2
1080941236,7.8,5,2
1080941237,2.6,8,3
1080941238,6.0,5,0
1080941239,4.0,6,1
1080941240,4.5,6,3
1080941241,8.8,6,0
1080941242,9.2,4,0
1080941243,7.6,4,3
1080941244,8.0,5,2
1080941245,5.2,6,0
1080941246,6.6,7,1
1080941247,7.0,6,2
1080941248,5.5,6,1
1080941249,5.0,8,4
1080941250,3.9,2,-1
1080941251,5.0,3,1
1080941252,9.1,5,4
1080941253,3.8,2,0
1080941254,8.0,4,0
1080941255,8.1,8,1
1080941256,6.2,3,3
1080941257,2.9,7,3
1080941258,5.8,7,0
1080941259,4.3,5,3
1080941260,7.8,9,1
1080941261,3.8,7,0
1080941262,6.9,5,4
1080941263,3.0,6,3
1080941264,6.8,5,2
1080941265,6.6,7,2
1080941266,4.0,8,1
1080941267,6.2,7,1
1080941268,8.0,5,0
1080941269,6.2,6,4
1080941270,10.3,5,3
1080941271,10.6,9,1
1080941272,8.8,6,3
1080941273,4.8,7,2
1080941274,9.4,2,4
1080941275,8.3,1,1
1080941276,6.4,5,0
1080941277,10.6,2,3
1080941278,10.8,4,0
1080941279,2.6,5,3
1080941280,6.6,6,1
1080941281,6.2,3,4
1080941282,3.5,2,3
1080941283,8.7,4,-1
1080941284,6.3,6,0
1080941285,6.8,8,2
1080941286,4.2,5,4
1080941287,7.5,7,3
1080941288,8.6,8,-1
1080941289,5.0,7,0
1080941290,3.8,2,1
1080941291,1.9,1,0
1080941292,9.0,8,0
1080941293,9.4,5,-1
1080941294,7.5,8,0
1080941295,6.7,5,2
1080941296,9.6,7,2
1080941297,4.8,2,0
1080941298,6.5,4,0
1080941299,4.1,8,0
1080941300,5.2,6,0
1080941301,8.3,6,2
1080941302,5.7,9,4
1080941303,4.3,7,0
1080941304,7.3,8,1
1080941305,8.8,3,3
1080941306,3.1,4,2
1080941307,5.5,5,1
1080941308,4.5,5,0
1080941309,7.8,9,0
1080941310,7.6,7,-2
1080941311,8.2,5,0
1080941312,7.2,3,3
1080941313,4.2,4,0
1080941314,8.0,5,2
1080941315,8.1,3,1
1080941316,2.4,2,1
1080941317,9.3,4,-1
1080941318,2.1,7,4
1080941319,9.0,7,0
1080941320,7.7,9,0
1080941321,5.8,6,0
1080941322,10.9,5,0
1080941323,8.3,6,0
1080941324,5.9,1,1
1080941325,7.8,7,2
1080941326,5.4,6,-1
1080941327,1.9,3,4
1080941328,9.0,8,3
1080941329,9.3,9,0
1080941330,8.4,9,4
1080941331,3.7,6,0
1080941332,8.5,6,3
1080941333,5.7,4,0
1080941334,3.2,3,1
1080941335,7.6,3,0
1080941336,5.3,5,0
1080941337,10.2,5,2
1080941338,8.3,6,3
1080941339,5.4,4,4
1080941340,5.5,5,1
1080941341,8.0,5,2
1080941342,1.8,8,1
1080941343,4.7,7,0
1080941344,3.6,4,0
1080941345,8.6,6,0
1080941346,11.0,5,3
1080941347,5.8,6,3
1080941348,5.0,5,4
1080941349,10.0,4,2
1080941350,3.2,2,2
1080941351,8.3,5,1
1080941352,5.0,7,0
1080941353,4.8,5,1
1080941354,8.0,6,4
1080941355,7.7,6,3
1080941356,6.0,5,0
1080941357,7.0,5,1
1080941358,1.6,2,2
1080941359,3.9,7,2
1080941360,8.7,1,4
1080941361,7.2,6,2
1080941362,8.8,3,-1
1080941363,3.6,3,2
1080941364,5.8,4,3
1080941365,7.1,4,0
1080941366,2.2,2,0
1080941367,2.4,2,1
1080941368,9.4,2,2
1080941369,5.7,9,4
1080941370,5.8,8,0
1080941371,5.4,2,2
1080941372,5.6,3,4
1080941373,3.2,5,3
1080941374,11.1,6,3
1080941375,5.1,6,2
1080941376,7.9,5,-1
1080941377,2.7,4,0
1080941378,5.8,8,3
1080941379,10.1,7,4
1080941380,3.9,3,0
1080941381,8.9,5,0
1080941382,6.8,5,-1
1080941383,2.6,5,0
1080941384,1.7,6,1
1080941385,7.8,5,0
1080941386,5.8,6,0
1080941387,7.7,3,2
1080941388,4.2,3,-1
1080941389,3.1,4,0
1080941390,8.2,1,0
1080941391,8.2,2,3
1080941392,7.5,5,3
1080941393,7.5,6,4
1080941394,1.8,7,2
1080941395,6.7,5,1
1080941396,5.6,6,0
1080941397,9.4,6,-1
1080941398,2.0,3,-1
1080941399,6.3,4,2
1080941400,6.9,6,2
1080941401,7.6,5,1
1080941402,5.5,2,0
1080941403,7.2,7,3
1080941404,6.3,8,-1
1080941405,3.0,5,4
1080941406,8.7,4,2
1080941407,7.7,5,2
1080941408,7.6,2,1
1080941409,7.2,6,4
1080941410,5.5,2,0
1080941411,6.5,2,2
1080941412,8.7,6,1
1080941413,5.0,5,3
1080941414,5.3,4,2
1080941415,9.1,4,3
1080941416,4.3,4,1
1080941417,5.9,5,-1
1080941418,2.5,1,-1
1080941419,10.3,3,1
1080941420,4.5,6,3
1080941421,3.8,4,2
1080941422,7.3,6,3
1080941423,4.7,7,3
1080941424,4.2,6,4
1080941425,4.5,6,3
1080941426,5.8,2,2
1080941427,4.9,3,1
1080941428,5.6,5,1
1080941429,6.3,3,-1
1080941430,5.3,6,1
1080941431,4.6,6,2
1080941432,8.7,5,1
1080941433,8.3,6,1
1080941434,9.2,7,1
1080941435,8.2,2,3
1080941436,9.8,7,2
1080941437,3.8,5,1
1080941438,5.7,5,-2
1080941439,8.7,8,3
1080941440,6.9,2,2
1080941441,4.0,7,1
1080941442,11.3,5,3
1080941443,5.2,7,0
1080941444,3.5,4,0
1080941445,4.8,6,2
1080941446,4.8,9,0
1080941447,5.8,6,0
1080941448,8.6,5,1
1080941449,6.2,3,3
1080941450,8.4,5,4
1080941451,4.3,3,2
1080941452,1.8,5,4
1080941453,1.4,6,1
1080941454,6.5,7,1
1080941455,3.9,5,2
1080941456,4.4,3,0
1080941457,5.0,2,1
1080941458,2.0,5,4
1080941459,6.0,6,0
1080941460,7.9,8,3
1080941461,2.7,5,1
1080941462,5.2,2,1
1080941463,10.0,1,0
1080941464,5.5,4,2
1080941465,4.7,8,3
1080941466,9.7,2,0
1080941467,6.3,6,-2
1080941468,6.7,8,-1
1080941469,3.0,1,2
1080941470,10.0,6,3
1080941471,5.0,7,0
1080941472,6.0,4,1
1080941473,3.7,3,0
1080941474,7.2,7,4
1080941475,4.2,7,4
1080941476,10.3,4,0
1080941477,6.7,4,4
1080941478,3.4,5,1
1080941479,3.8,6,3
1080941480,8.1,4,3
1080941481,7.0,7,1
1080941482,4.8,4,2
1080941483,2.4,1,2
1080941484,6.2,6,1
1080941485,3.6,4,2
1080941486,2.5,4,0
1080941487,5.7,7,0
1080941488,6.7,6,2
1080941489,7.4,1,-1
1080941490,8.7,3,4
1080941491,7.3,6,2
1080941492,8.8,4,2
1080941493,5.0,2,4
1080941494,9.6,4,1
1080941495,9.1,6,1
1080941496,2.1,8,1
1080941497,6.5,2,3
1080941498,4.5,7,1
1080941499,5.7,3,3
1080941500,5.5,9,-1
1080941501,9.2,6,-1
1080941502,4.3,5,1
1080941503,6.0,9,3
1080941504,5.9,3,1
1080941505,6.5,8,1
1080941506,5.7,5,1
1080941507,1.9,7,-1
1080941508,6.1,4,2
1080941509,5.5,6,2
1080941510,9.8,3,2
1080941511,3.2,3,3
1080941512,7.8,3,1
1080941513,5.7,7,4
1080941514,6.2,6,3
1080941515,2.6,5,0
1080941516,3.9,7,2
1080941517,7.8,5,2
1080941518,5.8,2,1
1080941519,5.3,5,0
1080941520,8.8,7,0
1080941521,8.5,8,1
1080941522,7.2,5,2
1080941523,7.6,3,0
1080941524,7.0,6,2
1080941525,8.9,7,1
1080941526,5.1,5,1
1080941527,8.8,8,0
1080941528,5.5,3,2
1080941529,5.5,9,3
1080941530,5.0,4,3
1080941531,4.1,1,4
1080941532,7.8,6,1
1080941533,3.7,8,3
1080941534,3.9,7,4
1080941535,6.2,7,1
1080941536,8.1,8,3
1080941537,4.5,3,3
1080941538,5.8,5,2
1080941539,4.2,7,2
1080941540,5.9,7,1
1080941541,10.6,5,1
1080941542,3.9,5,2
1080941543,2.7,5,2
1080941544,6.9,4,3
1080941545,4.1,4,2
1080941546,6.0,5,2
1080941547,8.0,6,2
1080941548,3.5,9,2
1080941549,5.0,2,4
1080941550,7.9,4,1
1080941551,8.9,3,1
1080941552,5.6,6,0
1080941553,8.3,6,3
1080941554,1.1,6,2
1080941555,7.4,2,-1
1080941556,8.4,6,1
1080941557,3.3,6,2
1080941558,3.4,6,0
1080941559,3.5,5,3
1080941560,3.3,7,0
1080941561,8.6,3,2
1080941562,5.8,4,0
1080941563,3.0,4,1
1080941564,5.1,6,1
1080941565,4.8,6,0
1080941566,3.6,7,0
1080941567,8.1,5,3
1080941568,10.3,6,4
1080941569,6.3,8,0
1080941570,7.8,7,0
1080941571,5.2,6,-1
1080941572,8.6,5,2
1080941573,9.1,8,-1
1080941574,2.6,5,4
1080941575,4.5,2,1
1080941576,5.2,8,-1
1080941577,8.3,3,-2
1080941578,5.8,8,0
1080941579,9.7,5,-1
1080941580,9.8,2,5
1080941581,3.9,5,0
1080941582,2.4,5,0
1080941583,10.3,6,0
1080941584,6.0,4,4
1080941585,4.0,4,0
1080941586,6.3,7,0
1080941587,10.3,5,-1
1080941588,8.5,3,0
1080941589,7.5,6,2
1080941590,8.8,5,-1
1080941591,4.8,7,3
1080941592,5.1,8,3
1080941593,6.3,4,0
1080941594,5.3,9,-2
1080941595,7.7,9,0
1080941596,2.5,6,3
1080941597,2.1,7,-2
1080941598,8.7,3,1
1080941599,2.2,6,0
1080941600,7.5,9,0
1080941601,7.2,9,0
1080941602,8.2,7,2
1080941603,5.5,8,2
1080941604,8.2,9,0
1080941605,3.4,4,3
1080941606,8.3,6,3
1080941607,2.7,5,2
1080941608,6.6,2,3
1080941609,7.0,4,0
1080941610,9.3,2,3
1080941611,4.3,5,1
1080941612,9.7,2,0
1080941613,7.4,5,0
1080941614,5.0,6,2
1080941615,4.2,6,1
1080941616,5.9,8,2
1080941617,7.3,1,1
1080941618,3.8,6,3
1080941619,10.4,7,0
1080941620,7.4,5,2
1080941621,4.2,3,0
1080941622,4.2,5,4
1080941623,4.2,8,1
1080941624,7.1,7,3
1080941625,5.7,4,3
1080941626,4.9,2,1
1080941627,9.6,6,0
1080941628,6.8,6,-2
1080941629,2.7,5,0
1080941630,9.2,4,5
1080941631,8.5,3,3
1080941632,6.1,9,1
1080941633,4.3,6,4
1080941634,7.0,7,1
1080941635,5.6,8,0
1080941636,4.2,5,0
1080941637,5.8,7,4
1080941638,1.8,4,1
1080941639,8.6,4,2
1080941640,4.0,6,2
1080941641,8.2,5,2
1080941642,7.0,9,0
1080941643,10.9,10,2
1080941644,2.8,5,3
1080941645,5.0,2,1
1080941646,3.8,2,-2
1080941647,4.5,3,2
1080941648,6.0,8,1
1080941649,6.9,9,1
1080941650,4.0,5,2
1080941651,5.5,4,2
1080941652,10.5,6,1
1080941653,10.0,3,3
1080941654,10.1,3,1
1080941655,2.0,6,0
1080941656,8.8,8,3
1080941657,7.8,6,0
1080941658,6.5,7,1
1080941659,9.1,3,3
1080941660,9.1,2,0
1080941661,9.7,7,2
1080941662,2.5,7,0
1080941663,3.8,5,1
1080941664,5.7,6,0
1080941665,5.5,7,1
1080941666,8.4,8,1
1080941667,3.1,5,0
1080941668,6.5,4,0
1080941669,9.7,7,4
1080941670,8.2,3,-1
1080941671,8.6,3,1
1080941672,4.4,7,2
1080941673,3.3,3,3
1080941674,4.2,5,3
1080941675,6.8,2,2
1080941676,6.6,2,1
1080941677,7.2,2,2
1080941678,1.9,6,2
1080941679,4.1,1,2
1080941680,4.8,2,2
1080941681,9.7,3,4
1080941682,5.1,8,1
1080941683,4.5,7,4
1080941684,5.5,4,-1
1080941685,5.8,4,3
1080941686,2.7,6,0
1080941687,4.3,6,0
1080941688,9.8,5,1
1080941689,8.3,4,3
1080941690,6.8,8,2
1080941691,2.4,4,0
1080941692,5.5,7,1
1080941693,1.9,5,1
1080941694,8.7,5,0
1080941695,9.6,5,4
1080941696,9.9,3,2
1080941697,10.8,7,2
1080941698,8.4,5,2
1080941699,6.9,5,3
1080941700,9.8,6,-1
1080941701,6.5,5,2
1080941702,6.5,4,1
1080941703,10.2,6,-1
1080941704,6.8,5,4
1080941705,7.2,2,0
1080941706,2.8,10,4
1080941707,6.7,7,0
1080941708,8.4,6,2
1080941709,7.2,4,0
1080941710,4.2,6,3
1080941711,10.2,6,-1
1080941712,5.6,3,3
1080941713,4.7,4,0
1080941714,7.2,5,1
1080941715,5.7,8,-1
1080941716,6.0,5,3
1080941717,5.2,4,0
1080941718,4.2,7,1
1080941719,2.5,6,0
1080941720,4.8,6,-1
1080941721,7.6,4,-2
1080941722,7.1,8,1
1080941723,8.6,5,3
1080941724,3.2,6,1
1080941725,2.8,4,3
1080941726,6.4,9,0
1080941727,8.3,9,0
1080941728,6.0,7,4
1080941729,4.2,3,0
1080941730,4.5,5,-1
1080941731,2.9,6,0
1080941732,5.2,4,0
1080941733,5.5,7,1
1080941734,8.1,6,2
1080941735,8.4,3,1
1080941736,6.2,8,2
1080941737,9.3,4,1
1080941738,8.2,7,-1
1080941739,11.1,5,2
1080941740,5.5,4,-1
1080941741,9.1,1,3
1080941742,7.4,9,-2
1080941743,6.7,3,0
1080941744,8.5,5,3
1080941745,4.7,4,1
1080941746,4.6,2,1
1080941747,3.4,1,4
1080941748,3.9,2,1
1080941749,1.6,8,4
1080941750,6.5,7,0
1080941751,8.0,8,0
1080941752,8.2,2,1
1080941753,9.3,5,1
1080941754,3.5,8,-2
1080941755,8.8,6,4
1080941756,10.7,7,5
1080941757,6.2,6,0
1080941758,6.3,6,3
1080941759,6.4,6,3
1080941760,8.6,7,0
1080941761,5.8,7,0
1080941762,4.7,8,0
1080941763,9.3,4,0
1080941764,5.3,8,0
1080941765,8.3,3,3
1080941766,5.1,5,3
1080941767,10.2,7,0
1080941768,3.0,4,2
1080941769,5.2,7,-1
1080941770,8.0,4,2
1080941771,4.7,8,-1
1080941772,2.2,5,2
1080941773,8.4,8,0
1080941774,3.6,4,2
1080941775,3.6,2,1
1080941776,4.0,6,2
1080941777,8.6,4,3
1080941778,6.0,6,0
1080941779,4.0,4,3
1080941780,7.2,3,0
1080941781,4.2,5,3
1080941782,9.1,4,1
1080941783,7.3,4,0
1080941784,5.8,6,-1
1080941785,6.8,4,4
1080941786,6.6,4,1
1080941787,5.6,6,0
1080941788,8.2,3,-1
1080941789,2.5,6,0
1080941790,6.0,5,1
1080941791,4.8,6,4
1080941792,4.4,3,-2
1080941793,6.8,6,-1
1080941794,4.0,6,3
1080941795,5.0,3,3
1080941796,1.9,7,2
1080941797,10.3,7,1
1080941798,8.8,6,4
1080941799,4.3,7,2
1080941800,7.7,10,3
1080941801,6.5,4,1
1080941802,9.9,8,1
1080941803,4.2,4,0
1080941804,6.8,4,4
1080941805,3.9,4,0
1080941806,8.7,4,4
1080941807,6.4,6,3
1080941808,5.2,6,1
1080941809,6.0,3,0
1080941810,8.7,3,2
1080941811,6.9,7,0
1080941812,6.2,3,0
1080941813,4.8,9,0
1080941814,4.8,6,0
1080941815,7.8,4,1
1080941816,10.1,5,3
1080941817,3.5,9,1
1080941818,6.4,6,-1
1080941819,6.8,2,2
1080941820,5.8,7,-2
1080941821,5.6,4,-1
1080941822,4.8,8,3
1080941823,5.3,3,1
1080941824,8.0,7,3
1080941825,9.2,4,4
1080941826,6.2,5,3
1080941827,5.1,4,1
1080941828,8.7,5,0
1080941829,2.5,4,2
1080941830,10.1,5,3
1080941831,2.9,6,-1
1080941832,2.1,5,0
1080941833,4.8,6,4
1080941834,8.9,7,0
1080941835,7.5,3,-2
1080941836,4.9,8,3
1080941837,3.6,7,2
1080941838,5.2,7,0
1080941839,8.1,6,0
1080941840,3.0,8,2
1080941841,2.5,9,0
1080941842,8.1,9,4
1080941843,3.8,5,2
1080941844,5.9,4,3
1080941845,8.8,1,1
1080941846,5.8,7,1
1080941847,8.1,8,1
1080941848,6.5,5,-2
1080941849,7.7,6,2
1080941850,5.8,5,3
1080941851,6.5,3,1
1080941852,4.5,3,2
1080941853,3.4,6,1
1080941854,2.6,4,1
1080941855,4.0,5,0
1080941856,6.7,7,1
1080941857,4.6,2,0
1080941858,6.5,6,0
1080941859,1.4,4,0
1080941860,3.0,3,-1
1080941861,4.0,2,2
1080941862,4.2,3,0
1080941863,6.8,7,0
1080941864,8.6,4,2
1080941865,2.8,6,-1
1080941866,6.3,9,0
1080941867,5.3,5,1
1080941868,7.1,2,2
1080941869,7.8,6,0
1080941870,5.3,9,1
1080941871,5.7,5,3
1080941872,10.3,6,1
1080941873,4.2,6,-1
1080941874,5.8,7,0
1080941875,8.6,4,2
1080941876,4.8,4,4
1080941877,9.1,6,4
1080941878,6.6,9,2
1080941879,5.7,2,0
1080941880,8.8,6,3
1080941881,4.2,6,0
1080941882,8.6,8,2
1080941883,3.5,7,1
1080941884,2.4,3,-1
1080941885,10.8,4,0
1080941886,4.5,5,1
1080941887,2.5,7,2
1080941888,7.2,3,1
1080941889,7.7,5,2
1080941890,1.9,7,0
1080941891,3.2,5,-1
1080941892,6.5,2,1
1080941893,4.2,6,2
1080941894,2.5,6,-2
1080941895,7.5,9,1
1080941896,6.0,4,2
1080941897,9.7,6,-1
1080941898,10.1,7,4
1080941899,6.3,1,2
1080941900,5.7,8,0
1080941901,7.2,5,3
1080941902,3.4,7,4
1080941903,7.6,8,2
1080941904,5.7,5,4
1080941905,6.9,5,2
1080941906,5.3,3,0
1080941907,7.3,8,0
1080941908,2.5,4,0
1080941909,6.2,7,1
1080941910,5.3,6,5
1080941911,7.6,6,0
1080941912,3.2,5,2
1080941913,6.2,2,0
1080941914,5.8,5,1
1080941915,7.2,2,-1
1080941916,8.0,9,2
1080941917,6.6,7,1
1080941918,6.3,1,0
1080941919,6.3,5,3
1080941920,3.0,6,1
1080941921,3.9,9,-1
1080941922,8.6,2,4
1080941923,3.4,7,3
1080941924,9.7,5,1
1080941925,2.5,5,2
1080941926,7.0,9,3
1080941927,6.7,3,-1
1080941928,4.0,6,0
1080941929,6.2,6,-2
1080941930,10.7,9,3
1080941931,7.0,6,3
1080941932,7.7,5,4
1080941933,4.3,8,0
1080941934,8.0,1,4
1080941935,8.9,6,0
1080941936,5.7,4,2
1080941937,4.7,7,0
1080941938,5.8,3,2
1080941939,6.7,7,2
1080941940,6.7,4,3
1080941941,8.9,6,2
1080941942,8.4,5,1
1080941943,5.2,3,3
1080941944,4.9,6,4
1080941945,5.6,6,-1
1080941946,8.4,4,0
1080941947,4.7,4,1
1080941948,7.3,8,2
1080941949,8.4,7,2
1080941950,5.2,4,0
1080941951,10.2,4,1
1080941952,5.9,6,3
1080941953,5.8,6,0
1080941954,4.0,4,-1
1080941955,8.2,5,4
1080941956,5.5,6,4
1080941957,10.2,4,2
1080941958,7.8,8,2
1080941959,8.3,4,-1
1080941960,6.8,5,1
1080941961,4.4,6,0
1080941962,6.7,8,-1
1080941963,3.0,5,2
1080941964,7.2,4,3
1080941965,8.9,6,1
1080941966,9.3,9,1
1080941967,8.8,2,0
1080941968,7.6,5,2
1080941969,4.8,8,3
1080941970,1.4,6,0
1080941971,7.5,5,1
1080941972,4.7,8,0
1080941973,10.2,5,2
1080941974,3.4,4,0
1080941975,6.6,5,2
1080941976,8.0,5,0
1080941977,2.9,3,1
1080941978,6.8,6,3
1080941979,6.4,6,3
1080941980,7.7,6,-2
1080941981,8.9,6,0
1080941982,9.1,6,2
1080941983,3.8,7,0
1080941984,7.5,7,1
1080941985,8.3,6,0
1080941986,6.2,2,3
1080941987,3.1,6,0
1080941988,6.7,5,1
1080941989,7.3,7,3
1080941990,4.0,6,0
1080941991,5.5,6,2
1080941992,5.5,5,-1
1080941993,7.6,1,4
1080941994,3.7,7,1
1080941995,6.5,8,2
1080941996,7.3,9,0
1080941997,5.8,6,-1
1080941998,10.3,3,3
1080941999,8.1,7,-1
1080942000,6.8,6,0
1080942001,2.2,5,0
1080942002,7.8,6,1
1080942003,4.3,5,0
1080942004,3.5,5,1
1080942005,6.7,7,2
1080942006,3.4,5,0
1080942007,9.6,2,0
1080942008,8.0,6,0
1080942009,7.8,5,1
1080942010,3.0,5,0
1080942011,4.8,3,-2
1080942012,8.8,6,1
1080942013,10.2,6,3
1080942014,7.3,5,4
1080942015,3.0,5,3
1080942016,5.5,2,3
1080942017,10.3,7,0
1080942018,5.8,4,2
1080942019,8.4,9,3
1080942020,7.2,4,2
1080942021,9.4,8,1
1080942022,3.4,7,2
1080942023,5.7,4,2
1080942024,7.4,4,1
1080942025,6.8,7,-2
1080942026,3.2,2,2
1080942027,7.5,6,1
1080942028,9.7,9,5
1080942029,8.4,7,2
1080942030,8.2,1,0
1080942031,9.2,5,-2
1080942032,6.8,6,-1
1080942033,5.8,4,3
1080942034,6.8,5,1
1080942035,6.2,6,2
1080942036,2.0,9,3
1080942037,8.8,2,-1
1080942038,1.1,4,3
1080942039,6.5,6,4
1080942040,8.9,7,4
1080942041,8.7,6,4
1080942042,3.2,9,3
1080942043,10.0,5,2
1080942044,10.2,4,0
1080942045,8.2,6,2
1080942046,4.8,2,2
1080942047,4.2,6,1
1080942048,5.1,8,1
1080942049,4.8,9,1
1080942050,5.5,5,4
1080942051,10.7,6,2
1080942052,10.7,8,0
1080942053,4.3,4,1
1080942054,7.3,8,0
1080942055,4.5,8,2
1080942056,3.5,5,2
1080942057,5.0,8,3
1080942058,6.3,7,1
1080942059,5.6,8,2
1080942060,9.7,8,2
1080942061,6.7,5,0
1080942062,4.2,4,0
1080942063,8.5,8,2
1080942064,7.8,4,1
1080942065,7.3,6,3
1080942066,3.0,4,0
1080942067,5.8,3,-1
1080942068,10.8,1,0
1080942069,3.8,5,4
1080942070,6.6,6,0
1080942071,10.5,8,2
1080942072,5.4,8,0
1080942073,5.8,6,0
1080942074,7.8,9,4
1080942075,10.8,8,1
